Palestinians
Palestinians
Farabundo Marti National Liberation Front (FMLN)
Armenian Secret Army for the Liberation of Armenia
Farabundo Marti National Liberation Front (FMLN)
Ulster Freedom Fighters (UFF)
Anti-Abortion Activists
Anti-Abortion Activists
Death Squad
Death Squad
Basque Fatherland and Freedom (ETA)
M-19 (Movement of April 19)
Shining Path (SL)
M-19 (Movement of April 19)
Death Squad
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Corsican National Liberation Front (FLNC)
Corsican National Liberation Front (FLNC)
Corsican National Liberation Front (FLNC)
Death Squad
Palestinians
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Corsican National Liberation Front (FLNC)
Corsican National Liberation Front (FLNC)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
National Liberation Army of Colombia (ELN)
New People's Army (NPA)
Palestinians
M-19 (Movement of April 19)
Revolutionary Armed Forces of Colombia (FARC)
M-19 (Movement of April 19)
Revolutionary Armed Forces of Colombia (FARC)
Palestinians
Palestinians
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Palestinians
M-19 (Movement of April 19)
Irish Republican Army (IRA)
Palestinians
Revolutionary Armed Forces of Colombia (FARC)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
Shining Path (SL)
M-19 (Movement of April 19)
Palestinians
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Palestinians
Death Squad
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Palestinians
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Palestinians
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Shining Path (SL)
African National Congress (South Africa)
Shining Path (SL)
M-19 (Movement of April 19)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Shining Path (SL)
National Liberation Army of Colombia (ELN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Armenian Secret Army for the Liberation of Armenia
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
M-19 (Movement of April 19)
Protestant Extremists
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Palestinians
Irish Republican Army (IRA)
Palestinians
Basque Fatherland and Freedom (ETA)
Irish Republican Army (IRA)
National Liberation Army of Colombia (ELN)
Palestinians
Palestinians
Shining Path (SL)
African National Congress (South Africa)
M-19 (Movement of April 19)
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Irish Republican Army (IRA)
Palestinians
Popular Liberation Army (EPL)
Palestinians
Palestinians
Armenian Secret Army for the Liberation of Armenia
Palestinians
Palestinians
Palestinians
Basque Fatherland and Freedom (ETA)
Red Brigades
Palestinians
Shining Path (SL)
Palestinians
Palestinians
Palestinians
Palestinians
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Palestinians
Revolutionary Armed Forces of Colombia (FARC)
Basque Fatherland and Freedom (ETA)
Irish Republican Army (IRA)
Palestinians
Palestinians
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
M-19 (Movement of April 19)
Revolutionary Armed Forces of Colombia (FARC)
Palestinians
M-19 (Movement of April 19)
M-19 (Movement of April 19)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Palestinians
Farabundo Marti National Liberation Front (FMLN)
Irish Republican Army (IRA)
Shining Path (SL)
Palestinians
Red Brigades
Irish Republican Army (IRA)
Palestinians
Palestinians
Farabundo Marti National Liberation Front (FMLN)
Palestinians
African National Congress (South Africa)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Palestinians
Basque Fatherland and Freedom (ETA)
Palestinians
Palestinians
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
National Liberation Army of Colombia (ELN)
Popular Liberation Army (EPL)
Revolutionary Armed Forces of Colombia (FARC)
Palestinians
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Palestinians
Unaffiliated Individual(s)
Ulster Volunteer Force (UVF)
Shining Path (SL)
Palestinians
New People's Army (NPA)
New People's Army (NPA)
New People's Army (NPA)
New People's Army (NPA)
Palestinians
Shining Path (SL)
Moro National Liberation Front (MNLF)
Moro National Liberation Front (MNLF)
Moro National Liberation Front (MNLF)
Moro National Liberation Front (MNLF)
Moro National Liberation Front (MNLF)
Moro National Liberation Front (MNLF)
Shining Path (SL)
Moro National Liberation Front (MNLF)
Moro National Liberation Front (MNLF)
Palestinians
Palestinians
Palestinians
Protestant Extremists
Irish Republican Army (IRA)
African National Congress (South Africa)
Basque Fatherland and Freedom (ETA)
Palestinians
Basque Fatherland and Freedom (ETA)
Palestinians
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
M-19 (Movement of April 19)
Popular Liberation Army (EPL)
Popular Liberation Army (EPL)
Palestinians
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
M-19 (Movement of April 19)
Death Squad
Death Squad
M-19 (Movement of April 19)
African National Congress (South Africa)
Basque Fatherland and Freedom (ETA)
African National Congress (South Africa)
African National Congress (South Africa)
African National Congress (South Africa)
Palestinians
Armenian Secret Army for the Liberation of Armenia
Revolutionary Armed Forces of Colombia (FARC)
New People's Army (NPA)
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Palestinians
Basque Fatherland and Freedom (ETA)
African National Congress (South Africa)
National Liberation Army of Colombia (ELN)
African National Congress (South Africa)
Palestinians
Popular Liberation Army (EPL)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Red Brigades
Basque Fatherland and Freedom (ETA)
Popular Liberation Army (EPL)
Irish Republican Army (IRA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Irish Republican Army (IRA)
Basque Fatherland and Freedom (ETA)
Revolutionary Armed Forces of Colombia (FARC)
National Liberation Army of Colombia (ELN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
M-19 (Movement of April 19)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
African National Congress (South Africa)
African National Congress (South Africa)
Revolutionary Armed Forces of Colombia (FARC)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Unaffiliated Individual(s)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Palestinians
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
M-19 (Movement of April 19)
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Red Brigades
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Irish Republican Army (IRA)
Ulster Volunteer Force (UVF)
M-19 (Movement of April 19)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Shining Path (SL)
Armenian Secret Army for the Liberation of Armenia
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Armenian Secret Army for the Liberation of Armenia
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
National Liberation Army of Colombia (ELN)
Shining Path (SL)
Shining Path (SL)
New People's Army (NPA)
Armenian Secret Army for the Liberation of Armenia
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Armenian Secret Army for the Liberation of Armenia
Shining Path (SL)
Gunmen
M-19 (Movement of April 19)
M-19 (Movement of April 19)
Farabundo Marti National Liberation Front (FMLN)
Moro National Liberation Front (MNLF)
Palestinians
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Shining Path (SL)
M-19 (Movement of April 19)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Armenian Secret Army for the Liberation of Armenia
Mozambique National Resistance Movement (MNR)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Palestinians
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Armenian Secret Army for the Liberation of Armenia
Sikh Extremists
Gunmen
Shining Path (SL)
Palestinians
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Ulster Freedom Fighters (UFF)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Irish Republican Army (IRA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Ulster Volunteer Force (UVF)
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Armenian Secret Army for the Liberation of Armenia
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Moro National Liberation Front (MNLF)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
African National Congress (South Africa)
Palestinians
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Irish Republican Army (IRA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
National Liberation Army of Colombia (ELN)
National Liberation Army of Colombia (ELN)
National Liberation Army of Colombia (ELN)
National Liberation Army of Colombia (ELN)
Basque Fatherland and Freedom (ETA)
M-19 (Movement of April 19)
Shining Path (SL)
Mozambique National Resistance Movement (MNR)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
New People's Army (NPA)
Irish Republican Army (IRA)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
First of October Antifascist Resistance Group (GRAPO)
Shining Path (SL)
Ulster Volunteer Force (UVF)
Mozambique National Resistance Movement (MNR)
Protestant Extremists
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Irish Republican Army (IRA)
First of October Antifascist Resistance Group (GRAPO)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Popular Liberation Army (EPL)
Protestant Extremists
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
African National Congress (South Africa)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Ulster Volunteer Force (UVF)
Basque Fatherland and Freedom (ETA)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Ulster Volunteer Force (UVF)
Protestant Extremists
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
African National Congress (South Africa)
Anti-Abortion Activists
Protestant Extremists
National Liberation Army of Colombia (ELN)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Dev Sol
National Union for the Total Independence of Angola (UNITA)
Dev Sol
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
African National Congress (South Africa)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Irish Republican Army (IRA)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Shining Path (SL)
African National Congress (South Africa)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
Farabundo Marti National Liberation Front (FMLN)
Protestant Extremists
Shining Path (SL)
M-19 (Movement of April 19)
Shining Path (SL)
Shining Path (SL)
Protestant Extremists
Farabundo Marti National Liberation Front (FMLN)
M-19 (Movement of April 19)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
M-19 (Movement of April 19)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Protestant Extremists
Revolutionary Armed Forces of Colombia (FARC)
African National Congress (South Africa)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Popular Liberation Army (EPL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Popular Liberation Army (EPL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Armenian Secret Army for the Liberation of Armenia
Shining Path (SL)
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Unaffiliated Individual(s)
Mozambique National Resistance Movement (MNR)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
African National Congress (South Africa)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
African National Congress (South Africa)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
African National Congress (South Africa)
Shining Path (SL)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Basque Fatherland and Freedom (ETA)
Mozambique National Resistance Movement (MNR)
National Union for the Total Independence of Angola (UNITA)
Shining Path (SL)
New People's Army (NPA)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
National Liberation Army of Colombia (ELN)
Shining Path (SL)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Corsican National Liberation Front (FLNC)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Corsican National Liberation Front (FLNC)
Corsican National Liberation Front (FLNC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Shining Path (SL)
Ulster Freedom Fighters (UFF)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Basque Fatherland and Freedom (ETA)
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Palestinians
Popular Liberation Army (EPL)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Irish Republican Army (IRA)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Irish Republican Army (IRA)
Shining Path (SL)
Irish Republican Army (IRA)
Irish Republican Army (IRA)
Revolutionary Armed Forces of Colombia (FARC)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
M-19 (Movement of April 19)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
Palestinians
Revolutionary Armed Forces of Colombia (FARC)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Basque Fatherland and Freedom (ETA)
Shining Path (SL)
Popular Liberation Army (EPL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Shining Path (SL)
Farabundo Marti National Liberation Front (FMLN)
Irish Republican Army (IRA)
Shining Path (SL)
Revolutionary Armed Forces of Colombia (FARC)
Popular Liberation Army (EPL)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
National Liberation Army of Colombia (ELN)
Revolutionary Armed Forces of Colombia (FARC)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Revolutionary Armed Forces of Colombia (FARC)
Farabundo Marti National Liberation Front (FMLN)
Farabundo Marti National Liberation Front (FMLN)
Shining Path (SL)
Shining Path (SL)
